step,success_count,group_type,is_positive,is_informative,has_advantage_signal,has_actor_update,has_pg_signal,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,perf/mfu/actor,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/gen,timing_s/old_log_prob,timing_s/save_checkpoint,timing_s/step,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/num_turns/max,training/num_turns/mean,training/num_turns/min,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
66.0,4,mixed,True,True,True,True,True,0.7897101640701294,0.15606804192066193,-0.1327420175075531,1e-06,51.202972412109375,24.644984245300293,28.37890625,0.0,0.0,-0.1327420063316822,0.0,1.6770472526550293,0.13274206221103668,-0.5590157508850098,1.6770472526550293,0.13274206221103668,-0.5590157508850098,1.0,0.25,0.0,1.0,0.25,0.0,16117.0,16117.0,16117.0,16117.0,16117.0,0.0,0.0,151.3197878835477,106.50953338900581,16117.0,1.0,737.0,737.0,737.0,0.0,0.0625,512.0,270.3125,167.0,0.0625,512.0,270.3125,167.0,2.8605523109436035,0.001712203025817871,0.00047131345490925014,8.987569890450686e-05,0.0016493462026119232,0.00046377256512641907,0.00491940975189209,-0.0037537217140197754,1.0004661083221436,0.7894160151481628,2.2421717643737793,0.7898797988891602,2.243659019470215,0.0005922889422581156,21.967024653396336,0.3678958994249922,0.009545920882374048,95.00738162593916,2.9670985830016434,,106.50953338900581,5.929378211032599,2.0920614101924,0.0,66.0,2.0,2.0,2.0,0.9996985197067261,0.06315737962722778,0.004029836039990187,0.007608966901898384,1.0
67.0,0,all_fail,False,False,False,False,False,0.896797776222229,0.0,0.0,1e-06,51.2313346862793,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14717.0,14717.0,14717.0,14717.0,14717.0,0.0,0.0,204.56331319836895,71.94349646521732,14717.0,1.0,638.0,638.0,638.0,0.0,0.0625,438.0,281.8125,90.0,0.0625,438.0,281.8125,90.0,0.530586838722229,0.0011092424392700195,0.00047167876618914306,0.000388918851967901,0.0016967318952083588,0.0008150078356266022,0.008342981338500977,-0.0027908682823181152,1.000818133354187,0.9454496502876282,2.883965492248535,0.9462646842002869,2.88869309425354,0.0007081986764081269,13.529618840766247,0.3738418311524113,0.010422559920698404,61.005051353015006,2.831717735156417,,71.94349646521732,5.501830229070038,2.089039031881839,0.0,67.0,2.0,2.0,2.0,0.9996850490570068,0.06001695990562439,0.004363323096185923,0.00795078370720148,1.0
68.0,1,mixed,True,True,True,True,True,0.7241625785827637,0.13941408693790436,0.09486952424049377,1e-06,51.232078552246094,24.644984245300293,28.37890625,0.0,0.0,0.09486952424049377,0.0,3.7499847412109375,-0.09486956149339676,-0.24999898672103882,3.7499847412109375,-0.09486956149339676,-0.24999898672103882,1.0,0.0625,0.0,1.0,0.0625,0.0,14346.0,14346.0,14346.0,14346.0,14346.0,0.0,0.0,188.4971560257843,76.10724905598909,14346.0,1.0,642.0,642.0,642.0,0.0,0.125,512.0,254.625,115.0,0.125,512.0,254.625,115.0,-0.22798430919647217,-0.001083970069885254,0.0004389363748487085,0.0014182399027049541,0.0021986160427331924,0.0014269445091485977,0.005340099334716797,-0.002595841884613037,1.0014303922653198,0.734609067440033,2.137834310531616,0.7360360026359558,2.1408185958862305,0.0007044659374640374,15.956165348570547,0.39112114694961964,0.010106268338859081,65.00541763007641,2.8625589720904827,,76.10724905598909,5.611023974139243,2.113013705704361,0.0,68.0,2.0,2.0,2.0,0.9996658563613892,0.05709558725357056,0.004200280178338289,0.007795742712914944,1.0
69.0,0,all_fail,False,False,False,False,False,0.7348293662071228,0.0,0.0,1e-06,51.23857116699219,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8190.0,8190.0,8190.0,8190.0,8190.0,0.0,0.0,65.86500278777888,124.34524638811126,8190.0,1.0,326.0,326.0,326.0,0.0,0.0625,292.0,185.875,58.0,0.0625,292.0,185.875,58.0,0.595329999923706,0.002182602882385254,0.0004719194257631898,-0.00014581927098333836,0.0023777391761541367,-0.00031148456037044525,0.005469620227813721,-0.005299359560012817,0.999692440032959,0.7383803129196167,2.1348493099212646,0.7380687594413757,2.134143590927124,0.0011435015666070001,39.007601732320495,0.4332472192708025,0.009365277830511332,116.00860755192116,2.168709019664675,,124.34524638811126,3.5482947258278728,2.107464746106416,0.0,69.0,2.0,2.0,2.0,0.9996691942214966,0.06118273735046387,0.004297465085983276,0.007859623059630394,1.0
70.0,0,all_fail,False,False,False,False,False,0.9124865531921387,0.0,0.0,1e-06,51.224212646484375,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12562.0,12562.0,12562.0,12562.0,12562.0,0.0,0.0,164.33139655166195,76.44309160392731,12562.0,1.0,520.0,520.0,520.0,0.0,0.0625,512.0,265.125,130.0,0.0625,512.0,265.125,130.0,0.26974034309387207,0.0007394552230834961,0.0004519365611486137,0.0005354345194064081,0.0015773437917232513,0.000694621354341507,0.004291832447052002,-0.0031891465187072754,1.0006964206695557,0.8669490814208984,2.434901714324951,0.8676437139511108,2.4364280700683594,0.0007470247576384194,15.55990113789819,0.40920444425682395,0.009384125005453825,66.00510062696412,2.698498798068613,,76.44309160392731,5.140426228754222,2.086709963157773,0.0,70.0,2.0,2.0,2.0,0.99970942735672,0.05810326337814331,0.004245674703270197,0.007649709470570087,1.0
71.0,6,mixed,True,True,True,True,True,0.7603117227554321,0.17130030691623688,0.028431326150894165,1e-06,51.27058792114258,24.644984245300293,28.37890625,0.0,0.0,0.028431321494281292,0.0,1.2499974966049194,-0.02843126282095909,-0.7499985098838806,1.2499974966049194,-0.02843126282095909,-0.7499985098838806,1.0,0.375,0.0,1.0,0.375,0.0,14850.0,14850.0,14850.0,14850.0,14850.0,0.0,0.0,220.93409969772515,67.21461295615882,14850.0,1.0,705.0,705.0,705.0,0.0,0.0625,512.0,223.125,115.0,0.0625,512.0,223.125,115.0,0.17383134365081787,0.0014538764953613281,0.0004457883769646287,0.00016498008335474879,0.0012362785637378693,-1.5188008546829224e-05,0.002312004566192627,-0.0042552947998046875,0.9999861717224121,0.8175519704818726,2.2945916652679443,0.8175368309020996,2.294689178466797,0.000636995164834289,15.687604811752127,0.3841792115383477,0.009459378197789192,56.00474917795509,2.8966503660194576,,67.21461295615882,5.705061291344464,2.095583587884903,0.0,71.0,2.0,2.0,2.0,0.999661922454834,0.06230264902114868,0.0043181260116398335,0.007978817448019981,1.0
72.0,0,all_fail,False,False,False,False,False,0.8173208236694336,0.0,0.0,1e-06,51.213890075683594,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16533.0,16533.0,16533.0,16533.0,16533.0,0.0,0.0,207.48873383041195,79.68143472075462,16533.0,1.0,798.0,798.0,798.0,0.0,0.0625,512.0,235.3125,112.0,0.0625,512.0,235.3125,112.0,0.4907195568084717,0.0007092952728271484,0.0004047876282129437,0.00045546365436166525,0.001514919102191925,0.00044130533933639526,0.0036852359771728516,-0.005760550498962402,1.000443696975708,0.7721798419952393,2.205753803253174,0.7726210951805115,2.206472873687744,0.0005807727969620035,18.062593141795787,0.36677084279595373,0.009601916652172804,68.00566317886114,3.0042219678871334,,79.68143472075462,6.063822343945503,2.0933007411658764,0.0,72.0,2.0,2.0,2.0,0.999663770198822,0.06228393316268921,0.004309433046728373,0.007844042032957077,1.0
73.0,1,mixed,True,True,True,True,True,0.8476707935333252,0.17678600549697876,0.036217980086803436,1e-06,51.26617431640625,24.644984245300293,28.37890625,0.0,0.0,0.036217980086803436,0.0,3.7499847412109375,-0.036218028515577316,-0.24999898672103882,3.7499847412109375,-0.036218028515577316,-0.24999898672103882,1.0,0.0625,0.0,1.0,0.0625,0.0,13654.0,13654.0,13654.0,13654.0,13654.0,0.0,0.0,185.64767676352832,73.54791742097586,13654.0,1.0,623.0,623.0,623.0,0.0,0.0625,431.0,230.375,107.0,0.0625,431.0,230.375,107.0,0.5634860992431641,0.0024433135986328125,0.0004838841559831053,-0.0002504182339180261,0.001392412930727005,-0.0003596954047679901,0.002759099006652832,-0.004647195339202881,0.999642014503479,0.8692731857299805,2.4328227043151855,0.8689135313034058,2.431570291519165,0.0007003393996590417,17.093092903527175,0.38032527940416816,0.009562434162944555,63.00514044240117,2.7235166430473328,,73.54791742097586,5.192961364984512,2.1136292098090053,0.0,73.0,2.0,2.0,2.0,0.9996762871742249,0.05941355228424072,0.004458272829651833,0.007851720787584782,1.0
74.0,0,all_fail,False,False,False,False,False,0.5740125179290771,0.0,0.0,1e-06,51.226226806640625,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11915.0,11915.0,11915.0,11915.0,11915.0,0.0,0.0,87.49852487746865,136.17372426204383,11915.0,1.0,460.0,460.0,460.0,0.0,0.0625,512.0,284.6875,117.0,0.0625,512.0,284.6875,117.0,-0.1755027174949646,2.4437904357910156e-05,0.00036292249569669366,0.0007112493622116745,0.0014005163684487343,0.001097184605896473,0.0038965940475463867,-0.0010290145874023438,1.001098871231079,0.5805912017822266,1.8379108905792236,0.5816884636878967,1.8400022983551025,0.0008059715585602566,27.663979003293814,0.4122759021296503,0.009603151120245457,126.00942436000332,2.6302990978583694,,136.17372426204383,4.9122673738747835,2.1096563739702106,0.0,74.0,2.0,2.0,2.0,0.9996852874755859,0.08922964334487915,0.003535896074026823,0.007372907362878323,1.0
75.0,0,all_fail,False,False,False,False,False,0.7342360019683838,0.0,0.0,1e-06,51.25926971435547,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11442.0,11442.0,11442.0,11442.0,11442.0,0.0,0.0,149.1790411919854,76.69978241296485,11442.0,1.0,467.0,467.0,467.0,0.0,0.0625,512.0,248.125,68.0,0.0625,512.0,248.125,68.0,0.2704193592071533,0.0012793540954589844,0.0004186427977401763,0.0001977545180125162,0.0015558749437332153,0.0006824284791946411,0.005049228668212891,-0.002109527587890625,1.0006844997406006,0.7702274322509766,2.18811297416687,0.77090984582901,2.189497470855713,0.0009197013912042982,16.87803884606893,0.39898893587373285,0.01052322331815958,67.00581421889365,2.5165391210466623,,76.69978241296485,4.5652314042672515,2.0974355400539935,0.0,75.0,2.0,2.0,2.0,0.9996888637542725,0.08899259567260742,0.004085881635546684,0.007664896082133055,1.0
76.0,0,all_fail,False,False,False,False,False,0.8422319889068604,0.0,0.0,1e-06,51.07608413696289,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15033.0,15033.0,15033.0,15033.0,15033.0,0.0,0.0,178.39659696472708,84.2673024921678,15033.0,1.0,673.0,673.0,673.0,0.0,0.0625,506.0,266.5625,92.0,0.0625,506.0,266.5625,92.0,-0.06114351749420166,0.0007301568984985352,0.0005497255478985608,0.0007274573436006904,0.0016412697732448578,0.0008372180163860321,0.004088878631591797,-0.002153933048248291,1.0008392333984375,0.8413927555084229,2.348128318786621,0.8422300815582275,2.350048303604126,0.0006556301218187595,17.11744906736706,0.38175924459896915,0.009856087621301413,73.00592027232051,2.9061303241178393,,84.2673024921678,5.7389867240563035,2.1017530718818307,0.0,76.0,2.0,2.0,2.0,0.9996622204780579,0.12638044357299805,0.004407480824738741,0.008143702521920204,1.0
77.0,6,mixed,True,True,True,True,True,0.6717435717582703,0.1445297747850418,-0.0308840349316597,1e-06,51.15532302856445,24.644984245300293,28.37890625,0.0,0.0,-0.0308840349316597,0.0,1.2499974966049194,0.030884074047207832,-0.7499985098838806,1.2499974966049194,0.030884074047207832,-0.7499985098838806,1.0,0.375,0.0,1.0,0.375,0.0,9465.0,9465.0,9465.0,9465.0,9465.0,0.0,0.0,148.03855575793116,63.936046603135765,9465.0,1.0,330.0,330.0,330.0,0.0,0.0625,415.0,261.5625,175.0,0.0625,415.0,261.5625,175.0,0.204889178276062,7.748603820800781e-06,0.00038421209319494665,0.0007646662998013198,0.0018503889441490173,0.0009395331144332886,0.005220174789428711,-0.0027579069137573242,1.0009419918060303,0.6430201530456543,1.9380444288253784,0.6439597010612488,1.9394385814666748,0.0009893834279979025,13.143277083153045,0.4235263028793623,0.009364514146000147,55.004614592995495,2.317978118080646,,63.936046603135765,4.0086764567531645,2.0918377321213484,0.0,77.0,2.0,2.0,2.0,0.9997047185897827,0.05850526690483093,0.0037512958515435457,0.007299745921045542,1.0
78.0,0,all_fail,False,False,False,False,False,0.918393611907959,0.0,0.0,1e-06,51.297203063964844,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18146.0,18146.0,18146.0,18146.0,18146.0,0.0,0.0,151.88095362438955,119.47515186714008,18146.0,1.0,846.0,846.0,846.0,0.0,0.0625,512.0,288.125,193.0,0.0625,512.0,288.125,193.0,-0.16803133487701416,0.0007565021514892578,0.0005131147336214781,0.0006471885717473924,0.001146506518125534,0.0007382743060588837,0.0029206275939941406,-0.001104116439819336,1.0007394552230835,0.9046752452850342,2.514577865600586,0.9054135680198669,2.516570806503296,0.0005397295317973189,23.212234132949447,0.3644914429587181,0.00979393208399415,107.00839935289696,3.224414649885148,,119.47515186714008,6.614061723928899,2.112295948434621,0.0,78.0,2.0,2.0,2.0,0.9996740818023682,0.06168091297149658,0.0045595187693834305,0.007944000884890556,1.0
79.0,3,mixed,True,True,True,True,True,0.7257068157196045,0.14221948385238647,0.05118527263402939,1e-06,51.2046012878418,24.644984245300293,28.37890625,0.0,0.0,0.05118527263402939,0.0,2.015559434890747,-0.05118519812822342,-0.4651290774345398,2.015559434890747,-0.05118519812822342,-0.4651290774345398,1.0,0.1875,0.0,1.0,0.1875,0.0,16812.0,16812.0,16812.0,16812.0,16812.0,0.0,0.0,145.0468830771665,115.90735108079389,16812.0,1.0,738.0,738.0,738.0,0.0,0.0625,512.0,312.75,183.0,0.0625,512.0,312.75,183.0,0.2699859142303467,0.0006140470504760742,0.00044023548252880573,0.0005745887756347656,0.0018175765872001648,0.0007001087069511414,0.00434422492980957,-0.0022509098052978516,1.0007025003433228,0.7099259495735168,2.0478515625,0.710625946521759,2.0494112968444824,0.0005871137945801764,20.785071225434862,0.37041176461164627,0.009870557114481926,104.00849641207606,3.067285826895386,,115.90735108079389,6.227362586650997,2.0900261849164963,0.0,79.0,2.0,2.0,2.0,0.9996618032455444,0.05668509006500244,0.004296300932765007,0.007728585973381996,1.0
80.0,1,mixed,True,True,True,True,True,0.7926808595657349,0.14456506073474884,0.05733734741806984,1e-06,51.24274444580078,24.644984245300293,28.37890625,0.0,0.0,0.05733733996748924,0.0,3.7499847412109375,-0.057337332516908646,-0.24999898672103882,3.7499847412109375,-0.057337332516908646,-0.24999898672103882,1.0,0.0625,0.0,1.0,0.0625,0.0,19983.0,19983.0,19983.0,19983.0,19983.0,0.0,0.0,212.30295956661163,94.12492431001738,19983.0,1.0,944.0,944.0,944.0,0.0,0.0625,512.0,304.9375,169.0,0.0625,512.0,304.9375,169.0,0.420135498046875,0.001412510871887207,0.00044506133417598903,0.00018515760893933475,0.0011841915547847748,0.00012725964188575745,0.002050638198852539,-0.00292050838470459,1.0001283884048462,0.8301425576210022,2.362020254135132,0.8302698731422424,2.362387180328369,0.00047930826463809346,16.603077944886564,0.3565902165883622,0.009578017052263021,81.00641729310155,3.3798940861597657,,94.12492431001738,7.1257422980852425,2.1005306080915034,0.0,80.0,2.0,2.0,2.0,0.9997116923332214,0.058178722858428955,0.003984904382377863,0.007593587040901184,1.0
81.0,0,all_fail,False,False,False,False,False,0.8178600668907166,0.0,0.0,1e-06,51.17428207397461,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14119.0,14119.0,14119.0,14119.0,14119.0,0.0,0.0,166.23313281320162,84.93493301281705,14119.0,1.0,633.0,633.0,633.0,0.0,0.0625,393.0,249.4375,113.0,0.0625,393.0,249.4375,113.0,-0.0479736328125,0.0002925395965576172,0.0004133325128350407,0.000678923970554024,0.0012971684336662292,0.0004197731614112854,0.003552377223968506,-0.002973318099975586,1.0004210472106934,0.8556486964225769,2.414785861968994,0.8560683727264404,2.415633201599121,0.0007787302288926182,18.543233463750227,0.3871149551689338,0.010994892101734877,74.00604475382715,2.8132561617530882,,84.93493301281705,5.465676052030176,2.1340001160278916,0.0,81.0,2.0,2.0,2.0,0.9997054934501648,0.04474329948425293,0.004118791315704584,0.007536322809755802,1.0
82.0,2,mixed,True,True,True,True,True,0.6766083836555481,0.1354353129863739,0.019279759377241135,1e-06,51.21543502807617,24.644984245300293,28.37890625,0.0,0.0,0.019279759377241135,0.0,2.561730146408081,-0.019279783591628075,-0.3659614622592926,2.561730146408081,-0.019279783591628075,-0.3659614622592926,1.0,0.125,0.0,1.0,0.125,0.0,11978.0,11978.0,11978.0,11978.0,11978.0,0.0,0.0,164.23834722837321,72.93059265473858,11978.0,1.0,490.0,490.0,490.0,0.0,0.0625,425.0,258.625,141.0,0.0625,425.0,258.625,141.0,0.2049027681350708,0.0006421804428100586,0.0004742101300507784,0.0006434161332435906,0.0016945414245128632,0.0005659200251102448,0.0039001107215881348,-0.004386782646179199,1.0005682706832886,0.6759567260742188,1.9821101427078247,0.6765227317810059,1.9831870794296265,0.0008004061684278638,15.22604417399746,0.3955699480484719,0.009587265085428953,63.005370792001486,2.5752888689748943,,72.93059265473858,4.738136837724596,2.0985334860160947,0.0,82.0,2.0,2.0,2.0,0.999627947807312,0.11121580004692078,0.004165007267147303,0.008147915825247765,1.0
83.0,10,mixed,True,True,True,True,True,0.6769283413887024,0.16397935152053833,0.05691461265087128,1e-06,51.15039825439453,24.644984245300293,28.37890625,0.0,0.0,0.056914620101451874,0.0,0.7499985098838806,-0.05691459774971008,-1.2499974966049194,0.7499985098838806,-0.05691459774971008,-1.2499974966049194,1.0,0.625,0.0,1.0,0.625,0.0,8437.0,8437.0,8437.0,8437.0,8437.0,0.0,0.0,134.58395200551803,62.68949510157108,8437.0,1.0,314.0,314.0,314.0,0.0,0.0625,451.0,213.3125,101.0,0.0625,451.0,213.3125,101.0,0.4736919403076172,0.002454519271850586,0.000455453380709514,-0.0003155072045046836,0.0016385409981012344,-0.0001669023185968399,0.00376814603805542,-0.002406775951385498,0.9998350143432617,0.7011075019836426,2.0736570358276367,0.7009406089782715,2.0737569332122803,0.0010908643573900529,15.823152127470783,0.45476512706594485,0.009203622583299875,54.00441821105778,2.2513054930604994,,62.68949510157108,3.8368533770553768,2.082846343051642,0.0,83.0,2.0,2.0,2.0,0.9996389150619507,0.0577012300491333,0.004352733492851257,0.007877763360738754,1.0
84.0,0,all_fail,False,False,False,False,False,0.6584948301315308,0.0,0.0,1e-06,51.18421173095703,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10469.0,10469.0,10469.0,10469.0,10469.0,0.0,0.0,150.9783227342441,69.34108029818162,10469.0,1.0,412.0,412.0,412.0,0.0,0.0625,414.0,242.3125,147.0,0.0625,414.0,242.3125,147.0,0.4236278533935547,0.0019658803939819336,0.0004250439233146608,-0.00013059137563686818,0.0012758634984493256,-0.00015760213136672974,0.0022196173667907715,-0.0038883090019226074,0.9998437166213989,0.687172532081604,2.0345616340637207,0.6870149970054626,2.034313201904297,0.0009625749455241627,15.47721797599908,0.41143214591619665,0.010077197104692459,60.00517409294844,2.426620490849018,,69.34108029818162,4.307283135596663,2.090329796075821,0.0,84.0,2.0,2.0,2.0,0.999654233455658,0.06769996881484985,0.004132854752242565,0.007755998056381941,1.0
85.0,0,all_fail,False,False,False,False,False,0.7642039060592651,0.0,0.0,1e-06,51.122901916503906,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19826.0,19826.0,19826.0,19826.0,19826.0,0.0,0.0,137.58744477637686,144.0974504048936,19826.0,1.0,960.0,960.0,960.0,0.0,0.0625,479.0,279.125,156.0,0.0625,479.0,279.125,156.0,0.581303596496582,0.001575469970703125,0.0004106503911316395,3.5652294172905385e-05,0.0014318041503429413,-0.00013132765889167786,0.0020572543144226074,-0.0034013986587524414,0.9998700618743896,0.8314396739006042,2.35260009765625,0.8313083052635193,2.3519439697265625,0.0004968874866358389,29.334858375919698,0.35815847014771013,0.009851291310042143,131.00947750685737,3.373043966013938,,144.0974504048936,7.100849829148501,2.0998715893365443,0.0,85.0,2.0,2.0,2.0,0.999686062335968,0.05745270848274231,0.004145739134401083,0.007687823381274939,1.0
86.0,0,all_fail,False,False,False,False,False,0.9378533363342285,0.0,0.0,1e-06,51.13374710083008,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14612.0,14612.0,14612.0,14612.0,14612.0,0.0,0.0,189.85816323142592,76.96271654218435,14612.0,1.0,686.0,686.0,686.0,0.0,0.0625,473.0,227.25,139.0,0.0625,473.0,227.25,139.0,0.8800891637802124,0.002045273780822754,0.0004820579197257757,-5.2650724683189765e-05,0.0016543157398700714,0.0003795139491558075,0.0046120285987854,-0.002814948558807373,1.000381588935852,0.942166805267334,2.6330008506774902,0.9425462484359741,2.6341826915740967,0.0006409298285409551,18.153194353067416,0.37779821236682876,0.009365266654640436,66.00501466775313,2.8344069262966514,,76.96271654218435,5.520387479104102,2.090892056003213,0.0,86.0,2.0,2.0,2.0,0.9997042417526245,0.05660092830657959,0.004330230411142111,0.007658970542252064,1.0
87.0,0,all_fail,False,False,False,False,False,0.8258402943611145,0.0,0.0,1e-06,51.17281723022461,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15393.0,15393.0,15393.0,15393.0,15393.0,0.0,0.0,171.8978922886834,89.54734578216448,15393.0,1.0,689.0,689.0,689.0,0.0,0.0625,512.0,273.0625,98.0,0.0625,512.0,273.0625,98.0,0.9144607782363892,0.001421809196472168,0.0005095633678138256,0.0003096443833783269,0.002004142850637436,0.0005321092903614044,0.00479811429977417,-0.003915548324584961,1.000535249710083,0.854121208190918,2.398381471633911,0.8546532392501831,2.3995513916015625,0.0006346753703132984,17.85455961321824,0.38609978981460813,0.009769557975232601,78.00657095015049,2.9727451992221177,,89.54734578216448,5.943234064616263,2.107425075955689,0.0,87.0,2.0,2.0,2.0,0.9996756315231323,0.06179249286651611,0.004478610586374998,0.007839184254407883,1.0
88.0,0,all_fail,False,False,False,False,False,0.6737755537033081,0.0,0.0,1e-06,51.13959884643555,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13915.0,13915.0,13915.0,13915.0,13915.0,0.0,0.0,165.94420303274637,83.85348656773567,13915.0,1.0,637.0,637.0,637.0,0.0,0.0625,445.0,232.6875,114.0,0.0625,445.0,232.6875,114.0,0.8066028356552124,0.0015435218811035156,0.0004098420322407037,5.134121238370426e-05,0.0023175738751888275,0.00019154325127601624,0.005188405513763428,-0.004560291767120361,1.0001952648162842,0.6851359009742737,2.013929843902588,0.6853274703025818,2.0145561695098877,0.0007359961203714091,19.609421783802556,0.3913959625477933,0.010241386014968157,73.00587730109692,2.804867251776159,,83.85348656773567,5.446274818852544,2.081235363148153,0.0,88.0,2.0,2.0,2.0,0.9996749758720398,0.06055524945259094,0.003936526831239462,0.007783650886267424,1.0
89.0,0,all_fail,False,False,False,False,False,0.9680765271186829,0.0,0.0,1e-06,51.141197204589844,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12012.0,12012.0,12012.0,12012.0,12012.0,0.0,0.0,148.27235786308884,81.01307737408206,12012.0,1.0,551.0,551.0,551.0,0.0,0.0625,393.0,199.75,105.0,0.0625,393.0,199.75,105.0,0.4630582332611084,0.0011708736419677734,0.0005265105864964426,0.0004659048281610012,0.0018571987748146057,0.00033912062644958496,0.00606691837310791,-0.00404047966003418,1.0003423690795898,0.9853938817977905,2.7645914554595947,0.9857330322265625,2.765484094619751,0.0008659864813982547,22.217201559427888,0.3998204727684741,0.010402229614555836,71.00617618393153,2.596946910955012,,81.01307737408206,4.802643518894911,2.092993109021336,0.0,89.0,2.0,2.0,2.0,0.9996923208236694,0.0606691837310791,0.00451994501054287,0.00779974739998579,1.0
90.0,0,all_fail,False,False,False,False,False,0.7514302134513855,0.0,0.0,1e-06,51.17387008666992,24.644984245300293,28.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11812.0,11812.0,11812.0,11812.0,11812.0,0.0,0.0,164.19094895378095,71.94062812393531,11812.0,1.0,519.0,519.0,519.0,0.0,0.0625,512.0,219.25,98.0,0.0625,512.0,219.25,98.0,0.09077727794647217,0.0009016990661621094,0.0004415743169374764,0.0004309671639930457,0.0015634968876838684,0.00039146095514297485,0.0039931535720825195,-0.003410160541534424,1.000393271446228,0.7969826459884644,2.359719753265381,0.7973741292953491,2.3602852821350098,0.000871554798583156,17.675333080931164,0.4018370008576741,0.010294805280864239,62.005068447906524,2.5739667280577123,,71.94062812393531,4.746498654130846,2.102169420104474,0.0,90.0,2.0,2.0,2.0,0.9996739029884338,0.05632731318473816,0.0042524999007582664,0.007746626157313585,1.0
