step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,training/rollout_probs_diff_valid,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_actor_probs_pearson_corr,rollout_corr/training_ppl,rollout_corr/training_log_ppl,rollout_corr/kl,rollout_corr/k3_kl,rollout_corr/rollout_ppl,rollout_corr/rollout_log_ppl,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/chi2_token,rollout_corr/chi2_seq,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/pg_loss,actor/loss,actor/grad_norm,actor/lr,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/perf/cpu_memory_used_gb,perf/mfu/actor,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/update_weights,timing_s/step,timing_per_token_ms/gen,timing_per_token_ms/adv,timing_per_token_ms/update_actor,perf/total_num_tokens,perf/time_per_step,perf/throughput,training/num_turns/mean,training/num_turns/max,training/num_turns/min,timing_s/save_checkpoint,tpr_group_mean,tpr_group_min,tpr_group_max,tpr_group_range,group_informative,group_all_zero,group_all_one,group_constant_partial,group_any_positive,group_any_perfect,group_has_partial_reward,advantage_signal,nonzero_grad,nonzero_pg_loss
242.0,10241.0,10241.0,0.0,10241.0,10241.0,10241.0,0.5770890116691589,1.0,0.06084224581718445,0.004122334998100996,0.008238952606916428,0.9995926022529602,1.8257001638412476,0.5902950763702393,-0.0005308700492605567,0.00042572832899168134,1.8271266222000122,0.5909737348556519,-0.0006786435842514038,0.0019861161708831787,0.0025690793991088867,-0.005466759204864502,0.9993239641189575,0.002768993377685547,0.7562155723571777,0.0,0.0,0.0,-0.017678765580058098,-0.017678767442703247,0.14776471257209778,1e-06,24.61508274078369,28.380859375,49.85573959350586,0.0,242.0,0.0,0.125,1.0,0.0,0.125,1.0,0.0,0.01767875626683235,2.561730146408081,-0.3659614622592926,0.01767875626683235,2.561730146408081,-0.3659614622592926,216.0625,305.0,158.0,0.0625,216.0625,305.0,158.0,0.0625,0.0,424.0,424.0,424.0,1.0,48.00628904206678,2.389200782869011,0.009537241887301207,4.198001411743462,2.1084842970594764,57.21365461172536,13.886690495246393,0.000931280332711767,0.409921044013618,10241.0,57.21365461172536,178.99573221636518,2.0,2.0,2.0,,0.125,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
243.0,13392.0,13392.0,0.0,13392.0,13392.0,13392.0,0.7844469547271729,1.0,0.06538271903991699,0.004356122575700283,0.008028612472116947,0.999659538269043,2.394469738006592,0.8465344905853271,0.00048754329327493906,0.0004753843240905553,2.392313003540039,0.8457846641540527,0.0007498711347579956,0.00146503746509552,0.0030325651168823242,-0.002227604389190674,1.0007514953613281,0.0009237527847290039,0.10000085830688477,0.0,0.0,0.0,0.16152233257889748,0.16152232885360718,0.16124549508094788,1e-06,24.61508274078369,28.380859375,49.773033142089844,0.0,243.0,0.0,0.375,1.0,0.0,0.375,1.0,0.0,-0.1615222543478012,1.2499974966049194,-0.7499985098838806,-0.1615222543478012,1.2499974966049194,-0.7499985098838806,243.0,512.0,79.0,0.125,243.0,512.0,79.0,0.125,0.0,594.0,594.0,594.0,1.0,63.007031119894236,2.8113367529585958,0.009561717044562101,5.452023553196341,2.10052692797035,73.88526971498504,16.20551211931436,0.0007139872345103122,0.40711048037607084,13392.0,73.88526971498504,181.2539908382293,2.0,2.0,2.0,,0.375,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
244.0,14315.0,14315.0,0.0,14315.0,14315.0,14315.0,0.7447150349617004,1.0,0.05917465686798096,0.004152016714215279,0.007633932866156101,0.9996856451034546,2.3177330493927,0.8124720454216003,0.0007849119720049202,0.00043072731932625175,2.315906047821045,0.8115208148956299,0.0009512230753898621,0.0023601800203323364,0.004313170909881592,-0.004327654838562012,1.0009551048278809,0.0001462697982788086,0.6630403995513916,0.0,0.0,0.0,0.020774826407432556,0.020774826407432556,0.1552470624446869,1e-06,24.61508274078369,28.380859375,49.80187225341797,0.0,244.0,0.0,0.04583333432674408,0.20000000298023224,0.0,0.04583333432674408,0.20000000298023224,0.0,-0.020774878561496735,1.8499778509140015,-0.5499933958053589,-0.020774878561496735,1.8499778509140015,-0.5499933958053589,263.6875,512.0,114.0,0.0625,263.6875,512.0,114.0,0.0625,0.0,631.0,631.0,631.0,1.0,49.005828991066664,2.849437652155757,0.009868203662335873,5.552174299955368,2.0906419763341546,60.009975193068385,11.615508175175792,0.0006893610661778465,0.3878570939542695,14315.0,60.009975193068385,238.54367467983045,2.0,2.0,2.0,,0.04583333432674408,0.0,0.20000000298023224,0.20000000298023224,True,False,False,False,True,False,True,True,True,True
245.0,18219.0,18219.0,0.0,18219.0,18219.0,18219.0,0.8324649930000305,1.0,0.058481574058532715,0.004313154611736536,0.007602695841342211,0.9996870756149292,2.429417848587036,0.8560559749603271,0.0011300877667963505,0.000447635306045413,2.42704176902771,0.8550286293029785,0.0010274052619934082,0.00164051353931427,0.0033344030380249023,-0.0025054216384887695,1.0010290145874023,-0.0004774332046508789,-0.2483932375907898,0.0,0.0,0.0,-0.02814503386616707,-0.02814503014087677,0.17174972593784332,1e-06,24.61508274078369,28.380859375,49.797916412353516,0.0,245.0,0.0,0.0833333358168602,0.3333333432674408,0.0,0.0833333358168602,0.3333333432674408,0.0,0.028145037591457367,1.6770397424697876,-0.5590132474899292,0.028145037591457367,1.6770397424697876,-0.5590132474899292,224.6875,512.0,86.0,0.0625,224.6875,512.0,86.0,0.0625,0.0,914.0,914.0,914.0,1.0,58.00588967977092,3.2149861049838364,0.009739130269736052,6.668468864634633,2.0972636360675097,70.50093930074945,16.13515707364977,0.0005345589916974615,0.3660172822127797,18219.0,70.50093930074945,258.42208885018823,2.0,2.0,2.0,,0.0833333358168602,0.0,0.3333333432674408,0.3333333432674408,True,False,False,False,True,False,True,True,True,True
246.0,11354.0,11354.0,0.0,11354.0,11354.0,11354.0,1.1428066492080688,1.0,0.05261790752410889,0.0042718262411653996,0.007389450445771217,0.9997372627258301,3.8203768730163574,1.240933895111084,0.00019826080824714154,0.00048389044241048396,3.820388078689575,1.2408123016357422,0.00012161210179328918,0.001560945063829422,0.004184842109680176,-0.002135038375854492,1.0001232624053955,0.0015330314636230469,0.21091365814208984,0.0,0.0,0.0,0.047251567244529724,0.047251567244529724,0.19199982285499573,1e-06,24.61508274078369,28.380859375,49.8525276184082,0.0,246.0,0.0,0.09583333879709244,0.5333333611488342,0.0,0.09583333879709244,0.5333333611488342,0.0,-0.04725160077214241,2.2296953201293945,-0.4884094297885895,-0.04725160077214241,2.2296953201293945,-0.4884094297885895,222.625,480.0,83.0,0.0625,222.625,480.0,83.0,0.0625,0.0,487.0,487.0,487.0,1.0,178.01833319896832,2.571924621704966,0.009604484774172306,4.728455695323646,2.096888491883874,187.9263478219509,49.97707276781817,0.0008459119934976489,0.41645725694236796,11354.0,187.9263478219509,60.4172865145937,2.0,2.0,2.0,,0.09583333879709244,0.0,0.5333333611488342,0.5333333611488342,True,False,False,False,True,False,True,True,True,True
247.0,14910.0,14910.0,0.0,14910.0,14910.0,14910.0,0.7014976143836975,1.0,0.061959266662597656,0.003977254964411259,0.007588901557028294,0.9996852874755859,2.0878090858459473,0.721287190914154,0.0008585125324316323,0.00044452716247178614,2.0864057540893555,0.7205683588981628,0.0007188282907009125,0.0017371885478496552,0.004531562328338623,-0.002285003662109375,1.0007212162017822,6.175041198730469e-05,0.03574264049530029,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.732810974121094,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.875,512.0,111.0,0.25,330.875,512.0,111.0,0.25,0.0,601.0,601.0,601.0,1.0,67.00766028929502,2.9181283386424184,0.010489969979971647,5.777169787790626,2.0997156240046024,78.31752324895933,12.65728377206177,0.0007035526478854224,0.3874694693353874,14910.0,78.31752324895933,190.37884985973585,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
248.0,13028.0,13028.0,0.0,13028.0,13028.0,13028.0,0.7758609056472778,1.0,0.06214416027069092,0.0043045817874372005,0.00792289711534977,0.9996678829193115,2.1997873783111572,0.7746484279632568,0.0011011565802618861,0.0004761074378620833,2.19807505607605,0.7738386988639832,0.0008096620440483093,0.0018089711666107178,0.004081904888153076,-0.004917562007904053,1.00081205368042,-0.00029712915420532227,-0.025572001934051514,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.772212982177734,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.25,512.0,95.0,0.0625,237.25,512.0,95.0,0.0625,0.0,577.0,577.0,577.0,1.0,57.0069198589772,2.7381127257831395,0.01087999390438199,5.206581315025687,2.0940266279503703,67.55921206111088,15.017629046095152,0.0008351238796731647,0.3996454801217138,13028.0,67.55921206111088,192.83824666598366,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
249.0,8317.0,8317.0,0.0,8317.0,8317.0,8317.0,0.7303314805030823,1.0,0.07179933786392212,0.0037236567586660385,0.007457984611392021,0.9997209310531616,2.2085535526275635,0.7735038995742798,0.0004017401661258191,0.00042048454633913934,2.207873582839966,0.773158073425293,0.0003458373248577118,0.0014246590435504913,0.0028946399688720703,-0.0029921531677246094,1.0003472566604614,0.0008804798126220703,0.028191804885864258,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.716102600097656,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.8125,407.0,111.0,0.0625,228.8125,407.0,111.0,0.0625,0.0,291.0,291.0,291.0,1.0,433.0383868217468,2.2765826950781047,0.009773198049515486,3.8808224638924003,2.1287813652306795,441.8393387007527,118.28418104937089,0.001175086936337079,0.4666132576520861,8317.0,441.8393387007527,18.82358421152922,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
250.0,13218.0,13218.0,0.0,13218.0,13218.0,13218.0,0.6413693428039551,1.0,0.061462730169296265,0.0038846288807690144,0.007610642351210117,0.999666154384613,1.855330467224121,0.6084175109863281,-0.000541693065315485,0.0004045161185786128,1.8566598892211914,0.6090362071990967,-0.0006186719983816147,0.0017964709550142288,0.0021843016147613525,-0.004345417022705078,0.9993834495544434,0.002707242965698242,1.0727734565734863,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.71459197998047,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.125,372.0,66.0,0.0625,248.125,372.0,66.0,0.0625,0.0,578.0,578.0,578.0,1.0,1801.1527120922692,2.698029601946473,0.009583530016243458,5.095984878949821,2.1295406948775053,1811.5938848350197,453.69085946908547,0.0007250363153460022,0.3855337327091709,13218.0,1811.5938848350197,7.296337281025737,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
251.0,16686.0,16686.0,0.0,16686.0,16686.0,16686.0,0.7022138833999634,1.0,0.061101675033569336,0.004187153652310371,0.0077770426869392395,0.9996649026870728,2.1823556423187256,0.7521793842315674,0.000832565245218575,0.0004313196404837072,2.1799798011779785,0.7512803077697754,0.0008990205824375153,0.0012045018374919891,0.0036954879760742188,-0.0010405778884887695,1.000900149345398,6.0439109802246094e-05,-0.24282735586166382,0.0,0.0,0.0,0.15555442217737436,0.15555442869663239,0.14700178802013397,1e-06,24.61508274078369,28.380859375,49.731788635253906,0.0,251.0,0.0,0.453125,0.75,0.125,0.453125,0.75,0.125,-0.15555433928966522,1.4589438438415527,-1.6125168800354004,-0.15555433928966522,1.4589438438415527,-1.6125168800354004,314.875,483.0,130.0,0.0625,314.875,483.0,130.0,0.0625,0.0,728.0,728.0,728.0,1.0,59.00629627984017,3.053289965726435,0.010761626996099949,6.172547976020724,2.1109771369956434,70.85440272791311,11.712246184962321,0.0006449494783710865,0.36992376699153323,16686.0,70.85440272791311,235.49701017275734,2.0,2.0,2.0,,0.453125,0.125,0.75,0.625,True,False,False,False,True,False,True,True,True,True
252.0,13554.0,13554.0,0.0,13554.0,13554.0,13554.0,0.7743866443634033,1.0,0.05529657006263733,0.0041695088148117065,0.007702314294874668,0.9996910095214844,2.3734490871429443,0.8441946506500244,0.0008135089301504195,0.0004671153146773577,2.3706581592559814,0.8432097434997559,0.0009848885238170624,0.0017978362739086151,0.004348635673522949,-0.0045830607414245605,1.0009876489639282,0.00023794174194335938,-0.014426708221435547,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.72905349731445,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.125,512.0,165.0,0.125,335.125,512.0,165.0,0.125,0.0,512.0,512.0,512.0,1.0,100.011508830823,2.802891582250595,0.009815406985580921,5.427226895000786,2.1010833238251507,110.85512280184776,18.6519039221975,0.0007241705021086706,0.40041514645129006,13554.0,110.85512280184776,122.26769189753745,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
253.0,19013.0,19013.0,0.0,19013.0,19013.0,19013.0,0.7984153628349304,1.0,0.060266584157943726,0.004264809191226959,0.007675889879465103,0.9996861219406128,2.288677930831909,0.8026883602142334,0.0006999633624218404,0.0004561927926260978,2.286057949066162,0.8016558885574341,0.001032428815960884,0.0019525382667779922,0.005906343460083008,-0.00433349609375,1.0010358095169067,0.0004258155822753906,0.03291928768157959,0.0,0.0,0.0,0.15004707872867584,0.15004707872867584,0.156463623046875,1e-06,24.61508274078369,28.380859375,49.73680877685547,0.0,253.0,0.0,0.22499999403953552,0.6000000238418579,0.0,0.22499999403953552,0.6000000238418579,0.0,-0.15004710853099823,1.2499958276748657,-0.7499974370002747,-0.15004710853099823,1.2499958276748657,-0.7499974370002747,262.3125,512.0,103.0,0.125,262.3125,512.0,103.0,0.125,0.0,926.0,926.0,926.0,1.0,255.02169712772593,3.3542061867192388,0.009806881193071604,7.117928664200008,2.1274194605648518,268.14335358981043,60.76285373546008,0.0005157987268222587,0.3743716753905227,19013.0,268.14335358981043,70.906102073613,2.0,2.0,2.0,,0.22499999403953552,0.0,0.6000000238418579,0.6000000238418579,True,False,False,False,True,False,True,True,True,True
254.0,18146.0,18146.0,0.0,18146.0,18146.0,18146.0,0.6954391598701477,1.0,0.06123274564743042,0.004241408780217171,0.00788513571023941,0.9996531009674072,2.1147212982177734,0.7304865121841431,0.0005724301445297897,0.0004385352076496929,2.1132049560546875,0.7297754287719727,0.0007110629230737686,0.0017504189163446426,0.004983186721801758,-0.0028321146965026855,1.0007134675979614,0.000607609748840332,0.9740153551101685,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.775142669677734,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.125,512.0,132.0,0.0625,322.125,512.0,132.0,0.0625,0.0,812.0,812.0,812.0,1.0,366.02965118084103,3.227667374070734,0.009655681438744068,6.694365719798952,2.1187915890477598,378.5798949240707,71.01855863035333,0.000532110737283372,0.3689168808442055,18146.0,378.5798949240707,47.93175824521644,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
255.0,15942.0,15942.0,0.0,15942.0,15942.0,15942.0,0.8826233148574829,1.0,0.05849957466125488,0.0041073644533753395,0.007593347690999508,0.9997090697288513,2.6302242279052734,0.9253089427947998,0.0003487971262075007,0.0004529933794401586,2.629030227661133,0.9247229695320129,0.0005861036479473114,0.0018537603318691254,0.005860090255737305,-0.0025680065155029297,1.0005892515182495,0.001120924949645996,0.35185039043426514,0.0,0.0,0.0,0.18761637806892395,0.18761637806892395,0.1636323779821396,1e-06,24.61508274078369,28.380859375,49.736202239990234,0.0,255.0,0.0,0.2874999940395355,0.6000000238418579,0.0,0.2874999940395355,0.6000000238418579,0.0,-0.18761640787124634,1.1185271739959717,-1.0290449857711792,-0.18761640787124634,1.1185271739959717,-1.0290449857711792,264.375,512.0,90.0,0.125,264.375,512.0,90.0,0.125,0.0,732.0,732.0,732.0,1.0,90.00924092065543,3.041070614941418,0.010040207300335169,6.152169153094292,2.141271635890007,101.8559074178338,21.27878035949301,0.0006297959666500545,0.3859094939840855,15942.0,101.8559074178338,156.5152223778504,2.0,2.0,2.0,,0.2874999940395355,0.0,0.6000000238418579,0.6000000238418579,True,False,False,False,True,False,True,True,True,True
256.0,21339.0,21339.0,0.0,21339.0,21339.0,21339.0,0.6719555258750916,1.0,0.05065727233886719,0.003823638893663883,0.0074372305534780025,0.9996960759162903,2.059648275375366,0.7069491147994995,0.00012042919843224809,0.0003909647057298571,2.0587308406829834,0.7066596150398254,0.0002894662320613861,0.0016174130141735077,0.0037084221839904785,-0.0030051469802856445,1.0002914667129517,0.0013260841369628906,0.5261577367782593,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.74531555175781,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.6875,512.0,152.0,0.125,306.6875,512.0,152.0,0.125,0.0,1027.0,1027.0,1027.0,1.0,58.00677698571235,3.521068218164146,0.009870150126516819,7.6504643028602,2.1004745457321405,71.79192084865645,11.821230280357112,0.0004625404248801171,0.35852028224660015,21339.0,71.79192084865645,297.2340027645235,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
257.0,9746.0,9746.0,0.0,9746.0,9746.0,9746.0,0.6027104258537292,1.0,0.05274862051010132,0.003794359043240547,0.007346794940531254,0.9996770024299622,1.8616440296173096,0.6097926497459412,8.347928815055639e-05,0.00036217941669747233,1.861465334892273,0.6096213459968567,0.00017123110592365265,0.001068485900759697,0.003303706645965576,-0.0026192069053649902,1.0001722574234009,0.0012847185134887695,0.15289521217346191,0.0,0.0,0.0,0.06542574055492878,0.06542573869228363,0.152962327003479,1e-06,24.61508274078369,28.380859375,49.74589920043945,0.0,257.0,0.0,0.8333333730697632,1.0,0.0,0.8333333730697632,1.0,0.0,-0.06542573869228363,0.6123700141906738,-3.0618507862091064,-0.06542573869228363,0.6123700141906738,-3.0618507862091064,221.125,372.0,80.0,0.0625,221.125,372.0,80.0,0.0625,0.0,388.0,388.0,388.0,1.0,47.005634024273604,2.3892385149374604,0.009666007943451405,4.176128889899701,2.0916612786240876,56.173606276046485,13.28593386779921,0.000991792319254197,0.42849670530470974,9746.0,56.173606276046485,173.49785150176274,2.0,2.0,2.0,,0.8333333730697632,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
258.0,19395.0,19395.0,0.0,19395.0,19395.0,19395.0,0.7170414328575134,1.0,0.05949249863624573,0.004210222978144884,0.007624001242220402,0.9996728897094727,2.07450270652771,0.7172866463661194,0.0002918666577897966,0.00043529507820494473,2.073873996734619,0.7169621586799622,0.0003244765102863312,0.0014534853398799896,0.002971649169921875,-0.0024149417877197266,1.0003259181976318,0.0011594295501708984,0.6496576070785522,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.751312255859375,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1875,512.0,160.0,0.125,344.1875,512.0,160.0,0.125,0.0,868.0,868.0,868.0,1.0,1727.343311122153,3.319077279884368,0.01071285828948021,6.970064152032137,2.399108264129609,1740.5478119025938,313.6632124790545,0.0005523515488259969,0.3593742795582437,19395.0,1740.5478119025938,11.143043510421764,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
259.0,17306.0,17306.0,0.0,17306.0,17306.0,17306.0,0.7683348059654236,1.0,0.051638245582580566,0.004157421179115772,0.007736056577414274,0.9996855854988098,2.2380173206329346,0.7790467143058777,4.613287092070095e-05,0.00043152846046723425,2.238399028778076,0.7790461778640747,4.842877388000488e-07,0.0010121837258338928,0.001895308494567871,-0.001806795597076416,1.0000011920928955,0.0016387701034545898,0.12949419021606445,0.0,0.0,0.0,-0.04362859949469566,-0.043628595769405365,0.1735515147447586,1e-06,24.61508274078369,28.380859375,49.797637939453125,0.0,259.0,0.0,0.0625,1.0,0.0,0.0625,1.0,0.0,0.043628670275211334,3.7499847412109375,-0.24999898672103882,0.043628670275211334,3.7499847412109375,-0.24999898672103882,225.625,302.0,144.0,0.0625,225.625,302.0,144.0,0.0625,0.0,856.0,856.0,856.0,1.0,64.00772970402613,3.047407873906195,0.009853029157966375,6.155508072115481,2.1038897107355297,75.82468358520418,17.730673048206686,0.0005693417981027606,0.3556863557214539,17306.0,75.82468358520418,228.23702232206813,2.0,2.0,2.0,,0.0625,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
260.0,11021.0,11021.0,0.0,11021.0,11021.0,11021.0,0.8163556456565857,1.0,0.061284780502319336,0.0041728392243385315,0.007659043651074171,0.9996997714042664,2.4129738807678223,0.856732189655304,0.0012966166250407696,0.0004371089453343302,2.4107789993286133,0.8557376861572266,0.0009944476187229156,0.0017548762261867523,0.0051378607749938965,-0.002607583999633789,1.0009970664978027,-0.0008450746536254883,-0.11614412069320679,0.0,0.0,0.0,-0.0026447586715221405,-0.0026447586715221405,0.16340625286102295,1e-06,24.61508274078369,28.380859375,49.76758575439453,0.0,260.0,0.0,0.48750001192092896,0.8666666746139526,0.0,0.48750001192092896,0.8666666746139526,0.0,0.0026447209529578686,1.0344442129135132,-1.3299998044967651,0.0026447209529578686,1.0344442129135132,-1.3299998044967651,274.8125,495.0,160.0,0.0625,274.8125,495.0,160.0,0.0625,0.0,414.0,414.0,414.0,1.0,68.00823558308184,2.53576068719849,0.010131741873919964,4.624392712954432,2.0978357661515474,77.77828563004732,15.46696283445118,0.0009193123921531588,0.41959828626752854,11021.0,77.77828563004732,141.6976462096558,2.0,2.0,2.0,,0.48750001192092896,0.0,0.8666666746139526,0.8666666746139526,True,False,False,False,True,False,True,True,True,True
261.0,11633.0,11633.0,0.0,11633.0,11633.0,11633.0,0.5680850744247437,1.0,0.05949431657791138,0.003630661405622959,0.007421188522130251,0.9996734261512756,1.8676669597625732,0.600648045539856,0.0004544668481685221,0.0003595108864828944,1.8664348125457764,0.6000857353210449,0.0005623567849397659,0.0012232568114995956,0.0029659271240234375,-0.002027571201324463,1.0005635023117065,0.0005290508270263672,-0.0368083119392395,0.0,0.0,0.0,0.05655287206172943,0.05655286833643913,0.1387948989868164,1e-06,24.61508274078369,28.380859375,49.78004837036133,0.0,261.0,0.0,0.32083332538604736,1.0,0.0,0.32083332538604736,1.0,0.0,-0.056552860885858536,1.4326906204223633,-0.6767925024032593,-0.056552860885858536,1.4326906204223633,-0.6767925024032593,305.0625,512.0,183.0,0.0625,305.0625,512.0,183.0,0.0625,0.0,422.0,422.0,422.0,1.0,200.0181449027732,2.5764153581112623,0.009318928699940443,4.729384772945195,2.1076699374243617,209.9414641931653,40.97892745395886,0.000801076996470424,0.4065490220016501,11633.0,209.9414641931653,55.41068337647002,2.0,2.0,2.0,,0.32083332538604736,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
262.0,13125.0,13125.0,0.0,13125.0,13125.0,13125.0,0.8107485175132751,1.0,0.058031678199768066,0.0043874927796423435,0.007914944551885128,0.9996664524078369,2.250129222869873,0.7963355779647827,0.00048753380542621017,0.0004340449522715062,2.2492711544036865,0.7960200309753418,0.0003156140446662903,0.0020461902022361755,0.0061190128326416016,-0.003605484962463379,1.000319242477417,0.0007623434066772461,0.37875401973724365,0.0,0.0,0.0,0.14602262526750565,0.14602261781692505,0.14756421744823456,1e-06,24.61508274078369,28.380859375,49.79465866088867,0.0,262.0,0.0,0.2958333492279053,1.0,0.0,0.2958333492279053,1.0,0.0,-0.14602269232273102,1.6221989393234253,-0.6815155744552612,-0.14602269232273102,1.6221989393234253,-0.6815155744552612,289.3125,512.0,155.0,0.0625,289.3125,512.0,155.0,0.0625,0.0,531.0,531.0,531.0,1.0,56.00652187783271,2.745312816929072,0.009620214812457561,5.268354405649006,2.097875588107854,66.62918139714748,12.099054196982655,0.0007329687476158142,0.40139843090659094,13125.0,66.62918139714748,196.98576096511832,2.0,2.0,2.0,,0.2958333492279053,0.0,1.0,1.0,True,False,False,False,True,True,True,True,True,True
263.0,10127.0,10127.0,0.0,10127.0,10127.0,10127.0,0.5703296661376953,1.0,0.06086817383766174,0.0037279005628079176,0.007479206658899784,0.9996771216392517,1.8810062408447266,0.6132954955101013,-0.0001242498547071591,0.00038263542228378356,1.8815093040466309,0.613498866558075,-0.00020335428416728973,0.0011645499616861343,0.001659303903579712,-0.0040261149406433105,0.9997977614402771,0.0017937421798706055,0.5018357038497925,0.0,0.0,0.0,0.035712726414203644,0.035712726414203644,0.1584911048412323,1e-06,24.61508274078369,28.380859375,49.840003967285156,0.0,263.0,0.0,0.8166666626930237,0.9333333373069763,0.0,0.8166666626930237,0.9333333373069763,0.0,-0.03571271896362305,0.3659614026546478,-2.561729669570923,-0.03571271896362305,0.3659614026546478,-2.561729669570923,302.9375,512.0,187.0,0.0625,302.9375,512.0,187.0,0.0625,0.0,330.0,330.0,330.0,1.0,55.006557339802384,2.4508675448596478,0.009650150779634714,4.390321111772209,2.103690213058144,64.46077695395797,11.34857795333245,0.0009529130818243028,0.4335263268265241,10127.0,64.46077695395797,157.1032878991414,2.0,2.0,2.0,,0.8166666626930237,0.0,0.9333333373069763,0.9333333373069763,True,False,False,False,True,False,True,True,True,True
264.0,17452.0,17452.0,0.0,17452.0,17452.0,17452.0,0.7720403671264648,1.0,0.06202670931816101,0.00452016806229949,0.008121256716549397,0.9996272921562195,2.150921583175659,0.754027247428894,0.00034381693694740534,0.0004574905033223331,2.150876998901367,0.7538508176803589,0.00017641671001911163,0.001893477514386177,0.003702998161315918,-0.005230605602264404,1.0001791715621948,0.0011487007141113281,0.21633481979370117,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,24.61508274078369,28.380859375,49.77452087402344,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.75,493.0,130.0,0.0625,208.75,493.0,130.0,0.0625,0.0,882.0,882.0,882.0,1.0,76.00880197389051,3.0900009172037244,0.009915539994835854,6.312749488279223,2.101308226119727,88.02352386014536,22.757126339488178,0.000568160668968362,0.36172069036667565,17452.0,88.02352386014536,198.26518224524054,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False
