problem_id,title,difficulty,passed_direct,status_direct,test_pass_ratio_direct,prompt_tokens_direct,completion_tokens_direct,total_tokens_direct,generation_time_direct,execution_time_direct,total_runtime_direct,passed_self_plan,status_self_plan,test_pass_ratio_self_plan,prompt_tokens_self_plan,completion_tokens_self_plan,total_tokens_self_plan,generation_time_self_plan,execution_time_self_plan,total_runtime_self_plan,passed_teacher_plan,status_teacher_plan,test_pass_ratio_teacher_plan,prompt_tokens_teacher_plan,completion_tokens_teacher_plan,total_tokens_teacher_plan,generation_time_teacher_plan,execution_time_teacher_plan,total_runtime_teacher_plan,direct_self_teacher_pattern
abc314_b,Roulette,easy,False,WRONG_ANSWER,0.0,824,250,1074,2.292908610019367,0.07394391496200114,2.3668525249813683,False,RUNTIME_ERROR,0.07142857142857142,1959,380,2339,3.5062378579750657,0.08490790700307116,3.591145764978137,False,RUNTIME_ERROR,0.6428571428571429,1029,194,1223,1.7926591639989056,0.0731674240087159,1.8658265880076215,F-F-F
abc314_c,Rotate Colored Subsequence,medium,False,WRONG_ANSWER,0.14285714285714285,704,259,963,2.368231176980771,0.46729759499430656,2.8355287719750777,False,WRONG_ANSWER,0.21428571428571427,1644,416,2060,3.82070445100544,2.427175958000589,6.247880409006029,True,PASS,1.0,916,188,1104,1.735316909966059,0.41361927200341597,2.148936181969475,F-F-P
abc314_d,LOWER,medium,False,RUNTIME_ERROR,0.0,751,140,891,1.2944747700239532,0.07539926300523803,1.3698740330291912,False,RUNTIME_ERROR,0.0,1736,396,2132,3.6467840539989993,0.09362009499454871,3.740404148993548,False,RUNTIME_ERROR,0.0,1014,345,1359,3.1608438459807076,0.08771350502502173,3.2485573510057293,F-F-F
abc314_e,Roulettes,hard,False,RUNTIME_ERROR,0.0,1581,693,2274,6.403836348967161,0.14577927597565576,6.549615624942817,False,RUNTIME_ERROR,0.0,3486,546,4032,5.124268479994498,0.15354043000843376,5.277808910002932,False,RUNTIME_ERROR,0.0,1882,289,2171,2.720306541013997,0.1424546199850738,2.862761160999071,F-F-F
abc314_f,A Certain Game,hard,False,WRONG_ANSWER,0.0,1479,585,2064,5.405933627975173,1.3794040880165994,6.785337715991773,False,RUNTIME_ERROR,0.0,3256,590,3846,5.516564717981964,1.0903823130065575,6.606947030988522,False,WRONG_ANSWER,0.0,1776,527,2303,4.904321665002499,3.401606653991621,8.30592831899412,F-F-F
abc315_a,tcdr,easy,True,PASS,1.0,281,54,335,0.4977151170023717,0.06285693496465683,0.5605720519670285,True,PASS,1.0,832,288,1120,2.62907266599359,0.06080405501415953,2.6898767210077494,True,PASS,1.0,432,70,502,0.6491763119702227,0.05932125699473545,0.7084975689649582,P-P-P
abc315_b,The Middle Day,easy,True,PASS,1.0,590,128,718,1.181221333972644,0.07640607398934662,1.2576274079619907,False,WRONG_ANSWER,0.13333333333333333,1436,286,1722,2.6447834590799175,0.07558869197964668,2.720372151059564,True,PASS,1.0,787,119,906,1.1032682129880413,0.07385990303009748,1.1771281160181388,P-F-P
abc315_c,Flavors,medium,False,TIMEOUT,0.14285714285714285,557,325,882,2.9699550239602104,11.199915245000739,14.169870268960949,False,WRONG_ANSWER,0.14285714285714285,1374,443,1817,4.0601924440125,0.7123292040196247,4.772521648032125,False,WRONG_ANSWER,0.5,772,235,1007,2.1522024989826605,0.6383169299806468,2.7905194289633073,F-F-F
abc315_d,Magical Cookies,medium,False,WRONG_ANSWER,0.13333333333333333,605,350,955,3.1922277379781008,1.0513080789824016,4.243535816960502,False,TIMEOUT,0.0,1451,405,1856,3.7212078769807704,75.08563313703053,78.8068410140113,False,WRONG_ANSWER,0.0,863,532,1395,4.842577801027801,0.11250421300064772,4.955082014028449,F-F-F
abc315_e,Prerequisites,hard,False,WRONG_ANSWER,0.0,717,153,870,1.4140615239739418,1.2307722020195797,2.6448337259935215,False,RUNTIME_ERROR,0.0,1730,493,2223,4.522716833977029,1.4590082479990087,5.9817250819760375,False,RUNTIME_ERROR,0.0,926,159,1085,1.4730344269773923,13.287841617013328,14.76087604399072,F-F-F
abc315_f,Shortcuts,hard,False,RUNTIME_ERROR,0.0,716,216,932,1.9820310460054316,0.10812616400653496,2.0901572100119665,False,TIMEOUT,0.0,1691,505,2196,4.629120928992052,20.39964893698925,25.028769865981303,False,TIMEOUT,0.0,1002,467,1469,4.269006045011338,35.954809964983724,40.22381600999506,F-F-F
abc318_a,Full Moon,easy,True,PASS,1.0,393,80,473,0.7359631680301391,0.08051292499294505,0.8164760930230841,False,WRONG_ANSWER,0.7333333333333333,1032,266,1298,2.445440996962134,0.12008915602928028,2.565530152991414,True,PASS,1.0,575,56,631,0.5308373739826493,0.07550345698837191,0.6063408309710212,P-F-P
abc318_b,Overlapping sheets,easy,False,WRONG_ANSWER,0.13333333333333333,510,354,864,3.2232439660001546,0.07621622498845682,3.2994601909886114,False,WRONG_ANSWER,0.0,1240,285,1525,2.626302861957811,0.0759122190065682,2.702215080964379,True,PASS,1.0,739,122,861,1.1297491210279986,0.09157675597816706,1.2213258770061657,F-F-P
abc318_c,Blue Spring,medium,False,WRONG_ANSWER,0.13333333333333333,662,202,864,1.853952820005361,0.16769108799053356,2.0216439079958946,False,WRONG_ANSWER,0.6,1585,388,1973,3.5632649990729988,0.317050077021122,3.8803150760941207,False,WRONG_ANSWER,0.3333333333333333,888,205,1093,1.880751713004429,0.33925665100105107,2.22000836400548,F-F-F
abc318_d,General Weighted Max Matching,medium,False,RUNTIME_ERROR,0.0,651,464,1115,4.224767765030265,0.09233235800638795,4.317100123036653,False,RUNTIME_ERROR,0.0,1533,459,1992,4.208824265981093,0.14773964695632458,4.356563912937418,False,RUNTIME_ERROR,0.13333333333333333,875,154,1029,1.419304914015811,4.122706804017071,5.542011718032882,F-F-F
abc318_e,Sandwiches,hard,False,WRONG_ANSWER,0.21428571428571427,419,162,581,1.4776177969761193,0.3209100079839118,1.798527804960031,False,WRONG_ANSWER,0.14285714285714285,1171,455,1626,4.159136548056267,0.34985988499829546,4.508996433054563,False,TIMEOUT,0.14285714285714285,691,182,873,1.6716778179979883,31.358351205999497,33.030029023997486,F-F-F
abc319_b,Measure,easy,True,PASS,1.0,493,116,609,1.0670706680393778,0.07826106599532068,1.1453317340346985,True,PASS,1.0,1406,476,1882,4.360123874968849,0.07809979800367728,4.438223672972526,True,PASS,1.0,700,97,797,0.902248325990513,0.07501424197107553,0.9772625679615885,P-P-P
abc319_c,False Hope,medium,False,WRONG_ANSWER,0.0,1072,227,1299,2.0941527130198665,1.1306430170079693,3.224795730027836,False,WRONG_ANSWER,0.0,2436,579,3015,5.347273076011334,1.9262744309962727,7.273547507007606,False,WRONG_ANSWER,0.0,1326,261,1587,2.415466643986292,6.35171483096201,8.767181474948302,F-F-F
abc319_d,Minimum Width,medium,False,WRONG_ANSWER,0.4666666666666667,816,626,1442,5.701744087040424,2.425786627980415,8.12753071502084,False,WRONG_ANSWER,0.8,1857,464,2321,4.266168653033674,2.4074448319734074,6.673613485007081,False,WRONG_ANSWER,0.8,1052,333,1385,3.0496032419614494,2.4691650029853918,5.518768244946841,F-F-F
abc319_e,Bus Stops,hard,False,RUNTIME_ERROR,0.0,989,668,1657,6.108693848014809,0.1317957399878651,6.240489588002674,False,RUNTIME_ERROR,0.0,2257,533,2790,4.913609220064245,0.07091428799321875,4.984523508057464,False,RUNTIME_ERROR,0.0,1267,222,1489,2.053263168025296,0.11692075099563226,2.1701839190209284,F-F-F
abc320_a,Leyland Number,easy,True,PASS,1.0,268,51,319,0.47217123402515426,0.04703677399083972,0.519208008015994,True,PASS,1.0,862,298,1160,2.7276448939810507,0.04561983101302758,2.7732647249940783,True,PASS,1.0,415,74,489,0.6828198059811257,0.045089385006576777,0.7279091909877025,P-P-P
abc320_b,Longest Palindrome,easy,True,PASS,1.0,279,267,546,2.418813794036396,0.07966012699762359,2.4984739210340194,True,PASS,1.0,837,472,1309,4.300958934996743,0.07766930595971644,4.378628240956459,True,PASS,1.0,436,102,538,0.937320722034201,0.07732039300026372,1.0146411150344647,P-P-P
abc320_c,Slot Strategy 2 (Easy),medium,False,WRONG_ANSWER,0.13333333333333333,802,224,1026,2.0597689480055124,0.07758612401084974,2.137355072016362,False,WRONG_ANSWER,0.0,1885,423,2308,3.897433365986217,0.08261749299708754,3.9800508589833044,False,RUNTIME_ERROR,0.0,1069,357,1426,3.2708223480149172,0.0791350860381499,3.349957434053067,F-F-F
abc320_d,Relative Position,medium,False,WRONG_ANSWER,0.06666666666666667,607,724,1331,6.590856102993712,2.925909746962134,9.516765849955846,False,WRONG_ANSWER,0.0,1458,536,1994,4.908771238056943,5.772334344976116,10.681105583033059,True,PASS,1.0,845,268,1113,2.451098688005004,4.28848696796922,6.739585655974224,F-F-P
abc320_e,Somen Nagashi,hard,False,RUNTIME_ERROR,0.0,941,225,1166,2.075303779973183,0.47432673996081576,2.5496305199339986,False,WRONG_ANSWER,0.0,2151,350,2501,3.2414532450493425,1.3903480379958637,4.631801283045206,False,WRONG_ANSWER,0.0,1185,207,1392,1.911850173957646,0.7207051240256988,2.6325552979833446,F-F-F
abc321_a,321,easy,True,PASS,1.0,516,118,634,1.0887093219789676,0.08129943400854245,1.17000875598751,True,PASS,1.0,1260,299,1559,2.7536893790238537,0.08079310302855447,2.834482482052408,True,PASS,1.0,671,137,808,1.2631016619852744,0.08234087901655585,1.3454425410018303,P-P-P
abc321_b,Cutoff,easy,False,WRONG_ANSWER,0.6875,810,167,977,1.5407619030447677,0.08017154299886897,1.6209334460436366,False,WRONG_ANSWER,0.3125,1898,338,2236,3.126397847023327,0.0835228770156391,3.209920724038966,False,WRONG_ANSWER,0.5625,1014,247,1261,2.269867012044415,0.08125390397617593,2.351120916020591,F-F-F
abc321_c,321,medium,False,WRONG_ANSWER,0.06666666666666667,452,216,668,1.9738936750218272,0.07806878699921072,2.051962462021038,False,WRONG_ANSWER,0.0,1138,386,1524,3.535753872070927,0.07568631100002676,3.611440183070954,False,RUNTIME_ERROR,0.0,702,336,1038,3.064939817006234,0.1525480129639618,3.217487829970196,F-F-F
abc321_d,Set Menu,medium,False,WRONG_ANSWER,0.13333333333333333,763,159,922,1.4693107840139419,0.5013278420083225,1.9706386260222644,False,RUNTIME_ERROR,0.0,1808,397,2205,3.6586497829994187,0.3628601639647968,4.0215099469642155,False,WRONG_ANSWER,0.13333333333333333,1006,267,1273,2.451655046956148,2.316985815996304,4.768640862952452,F-F-F
abc321_e,Complete Binary Tree,hard,False,TIMEOUT,0.0,1007,603,1610,5.521122448029928,30.35396811499959,35.87509056302952,False,TIMEOUT,0.0,2442,905,3347,8.336266470025294,30.20381955697667,38.54008602700196,False,RUNTIME_ERROR,0.0,1342,202,1544,1.8791734649566934,0.116752395988442,1.9959258609451354,F-F-F
abc322_a,First ABC 2,easy,True,PASS,1.0,371,84,455,0.7671938299899921,0.05528010299894959,0.8224739329889417,True,PASS,1.0,1006,318,1324,2.9192402390181087,0.05535338801564649,2.974593627033755,False,WRONG_ANSWER,0.9090909090909091,520,68,588,0.6345995650044642,0.05519595695659518,0.6897955219610594,P-P-F
abc322_b,Prefix and Suffix,easy,False,WRONG_ANSWER,0.6875,458,99,557,0.9104364120285027,0.08133912103949115,0.9917755330679938,True,PASS,1.0,1201,322,1523,2.9594722979236394,0.08298781304620206,3.0424601109698415,True,PASS,1.0,626,115,741,1.0639255120186135,0.08215322502655908,1.1460787370451726,F-P-P
abc322_c,Festival,medium,False,WRONG_ANSWER,0.14285714285714285,538,151,689,1.385968936025165,0.29169196501607075,1.6776609010412358,False,WRONG_ANSWER,0.07142857142857142,1323,321,1644,2.9553306750021875,0.8365629719919525,3.79189364699414,False,RUNTIME_ERROR,0.0,732,246,978,2.251813164970372,0.07584179600235075,2.3276549609727226,F-F-F
abc322_d,Polyomino,medium,False,RUNTIME_ERROR,0.0,1196,1024,2220,9.389378704014234,0.10265119600808248,9.492029900022317,False,WRONG_ANSWER,0.3888888888888889,2720,820,3540,7.584595853986684,0.09956995799439028,7.6841658119810745,False,RUNTIME_ERROR,0.0,1447,377,1824,3.497934228973463,0.09273392101749778,3.590668149990961,F-F-F
abc322_e,Product Development,hard,False,RUNTIME_ERROR,0.0,672,406,1078,3.701078542973846,0.13259735895553604,3.8336759019293822,False,RUNTIME_ERROR,0.0,1614,564,2178,5.163853976991959,0.07705597300082445,5.240909949992783,False,RUNTIME_ERROR,0.0,945,387,1332,3.5388233159901574,0.08665166201535612,3.6254749780055135,F-F-F
abc323_a,Weak Beats,easy,True,PASS,1.0,393,108,501,0.989781195006799,0.07547211600467563,1.0652533110114746,False,WRONG_ANSWER,0.7333333333333333,1030,216,1246,1.9970101339858957,0.07664271804969758,2.0736528520355932,True,PASS,1.0,568,76,644,0.7113738260231912,0.07661900599487126,0.7879928320180625,P-F-P
abc323_b,Round,easy,True,PASS,1.0,514,257,771,2.3488397910259664,0.0665286379517056,2.415368428977672,False,WRONG_ANSWER,0.0,1259,287,1546,2.648544614959974,0.06561516103101894,2.714159775990993,True,PASS,1.0,692,103,795,0.9584756140247919,0.062171496043447405,1.0206471100682393,P-F-P
abc323_c,World Tour Finals,medium,False,RUNTIME_ERROR,0.0,851,246,1097,2.25651800702326,0.07918411900755018,2.33570212603081,False,RUNTIME_ERROR,0.0,1984,440,2424,4.061249430000316,0.07593113300390542,4.137180563004222,False,RUNTIME_ERROR,0.0,1062,209,1271,1.928705344966147,0.07124840101459995,1.999953745980747,F-F-F
abc323_d,Merge Slimes,hard,False,TIMEOUT,0.06666666666666667,599,561,1160,5.1073748510098085,5.462730603001546,10.570105454011355,False,TIMEOUT,0.0,1443,338,1781,3.116543954005465,60.357786747976206,63.47433070198167,False,TIMEOUT,0.0,856,281,1137,2.5712578020174988,20.579056877002586,23.150314679020084,F-F-F
abc323_e,Playlist,hard,False,RUNTIME_ERROR,0.0,749,336,1085,3.069722824031487,0.14532067097024992,3.215043495001737,False,WRONG_ANSWER,0.0,1838,556,2394,5.094874173984863,3.511499770975206,8.606373944960069,False,TIMEOUT,0.2,1065,316,1381,2.8988284909864888,20.075329262996092,22.97415775398258,F-F-F
abc324_a,Same,easy,True,PASS,1.0,371,58,429,0.5356716719688848,0.07659087597858161,0.6122625479474664,True,PASS,1.0,1029,304,1333,2.787178273021709,0.07605274301022291,2.863231016031932,True,PASS,1.0,499,58,557,0.5420651860185899,0.07683534297393635,0.6189005289925262,P-P-P
abc324_b,3,easy,False,WRONG_ANSWER,0.4375,359,102,461,0.9310572439571843,0.0822074490133673,1.0132646929705516,False,WRONG_ANSWER,0.6875,1068,639,1707,5.818381375982426,0.08199556899489835,5.9003769449773245,True,PASS,1.0,549,121,670,1.1160273819696158,0.07880260201636702,1.1948299839859828,F-F-P
abc324_c,Error Correction,medium,False,TIMEOUT,0.13333333333333333,833,267,1100,2.447287379996851,22.342111902020406,24.789399282017257,False,RUNTIME_ERROR,0.0,1964,559,2523,5.128957095963415,0.21514932496938854,5.344106420932803,False,WRONG_ANSWER,0.3333333333333333,1075,422,1497,3.86182531301165,0.3317822690005414,4.193607582012191,F-F-F
abc324_d,Square Permutation,hard,False,TIMEOUT,0.6,637,121,758,1.1217097149929032,25.079978580994066,26.20168829598697,False,TIMEOUT,0.6,1500,322,1822,2.9671031159814447,25.074542113987263,28.041645229968708,False,TIMEOUT,0.6666666666666666,881,210,1091,1.9245651140226983,25.085773180995602,27.0103382950183,F-F-F
abc324_e,Joint Two Strings,hard,False,TIMEOUT,0.125,587,921,1508,8.370680084975902,55.278686263016425,63.64936634799233,False,TIMEOUT,0.125,1483,660,2143,6.030197711021174,55.229196166968904,61.25939387799008,False,RUNTIME_ERROR,0.0,862,365,1227,3.3270168339950033,0.09786586504196748,3.4248826990369707,F-F-F
abc324_f,Beautiful Path,hard,False,RUNTIME_ERROR,0.0,891,626,1517,5.710482682974543,2.0063978590187617,7.716880541993305,False,RUNTIME_ERROR,0.0,2048,450,2498,4.149014353984967,2.2635084969806485,6.412522850965615,False,RUNTIME_ERROR,0.0,1157,359,1516,3.2930349860107526,1.51452326803701,4.807558254047763,F-F-F
abc325_a,Takahashi san,easy,True,PASS,1.0,346,22,368,0.21038708399282768,0.05698069400386885,0.26736777799669653,True,PASS,1.0,947,230,1177,2.114896348968614,0.05825881502823904,2.173155163996853,True,PASS,1.0,464,39,503,0.3693018719786778,0.05346717598149553,0.42276904796017334,P-P-P
abc325_b,World Meeting,medium,False,RUNTIME_ERROR,0.0,583,144,727,1.3264740910381079,0.07850210601463914,1.404976197052747,False,WRONG_ANSWER,0.2,1436,503,1939,4.604837963008322,0.14670831395778805,4.75154627696611,True,PASS,1.0,804,130,934,1.2019927990040742,0.0809800400165841,1.2829728390206583,F-F-P
abc325_c,Sensors,medium,False,RUNTIME_ERROR,0.5625,638,546,1184,4.965443823020905,0.8076073050033301,5.773051128024235,False,RUNTIME_ERROR,0.5625,1553,515,2068,4.714877033082303,0.7341673290356994,5.449044362118002,True,PASS,1.0,837,248,1085,2.269403317011893,2.1794438139768317,4.4488471309887245,F-F-P
abc325_d,Printing Machine,hard,False,WRONG_ANSWER,0.0,629,563,1192,5.123074839008041,1.4352809739648364,6.558355812972877,False,RUNTIME_ERROR,0.0,1624,549,2173,5.025780672032852,0.08219990896759555,5.107980581000447,False,WRONG_ANSWER,0.0,892,271,1163,2.477389746985864,0.9205075569916517,3.3978973039775155,F-F-F
abc325_e,"Our clients, please wait a moment",hard,False,RUNTIME_ERROR,0.0,843,658,1501,5.995741906983312,1.2419962260173634,7.237738133000676,False,WRONG_ANSWER,0.0,1972,426,2398,3.926708215032704,4.152375771023799,8.079083986056503,False,WRONG_ANSWER,0.0,1107,463,1570,4.240200105996337,4.663438254036009,8.903638360032346,F-F-F
abc325_f,Sensor Optimization Dilemma,hard,False,RUNTIME_ERROR,0.0,705,404,1109,3.68397718295455,0.14672168099787086,3.8306988639524207,False,RUNTIME_ERROR,0.06666666666666667,1704,493,2197,4.525546145043336,4.861424105998594,9.38697025104193,False,RUNTIME_ERROR,0.0,1021,348,1369,3.186083026987035,0.0780994159867987,3.2641824429738335,F-F-F
abc326_a,2UP3DOWN,easy,False,WRONG_ANSWER,0.8666666666666667,320,143,463,1.299864388012793,0.07655683299526572,1.3764212210080586,False,WRONG_ANSWER,0.4666666666666667,944,308,1252,2.8214035739656538,0.07471964799333364,2.8961232219589874,True,PASS,1.0,498,84,582,0.7781492120120674,0.07425916596548632,0.8524083779775538,F-F-P
abc326_b,326,easy,True,PASS,1.0,343,99,442,0.9027709719957784,0.07169803703436628,0.9744690090301447,True,PASS,1.0,952,358,1310,3.276579493947793,0.07287786103552207,3.349457354983315,True,PASS,1.0,522,112,634,1.0328884240007028,0.06962617998942733,1.1025146039901301,P-P-P
abc326_c,Peak,medium,False,WRONG_ANSWER,0.4,516,214,730,1.956865688029211,0.25032298802398145,2.2071886760531925,False,TIMEOUT,0.2,1311,423,1734,3.878472289943602,50.13936113403179,54.01783342397539,False,WRONG_ANSWER,0.6,715,116,831,1.075015126960352,0.31740989797981456,1.3924250249401666,F-F-F
abc326_d,ABC Puzzle,hard,False,WRONG_ANSWER,0.6428571428571429,721,180,901,1.6579113340121694,0.07076111197238788,1.7286724459845573,False,WRONG_ANSWER,0.0,1701,471,2172,4.322907678957563,0.07341588701820001,4.396323565975763,False,WRONG_ANSWER,0.6428571428571429,959,281,1240,2.574948908004444,0.07269550603814423,2.6476444140425883,F-F-F
abc326_e,"Revenge of ""The Salary of AtCoder Inc.""",hard,False,TIMEOUT,0.0,754,535,1289,4.875508219003677,41.06323647504905,45.93874469405273,False,TIMEOUT,0.0,1798,556,2354,5.095283075934276,83.70056637900416,88.79584945493843,True,PASS,1.0,993,278,1271,2.5542270749574527,0.3781324439914897,2.9323595189489424,F-F-P
abc327_a,ab,easy,True,PASS,1.0,314,96,410,0.8765290189767256,0.07770644401898608,0.9542354629957117,True,PASS,1.0,940,344,1284,3.1407231540069915,0.07990825403248891,3.2206314080394804,True,PASS,1.0,470,82,552,0.7601028970093466,0.07632656500209123,0.8364294620114379,P-P-P
abc327_b,A^A,easy,True,PASS,1.0,294,104,398,0.9471187650342472,0.07643854001071304,1.0235573050449602,False,TIMEOUT,0.6,869,351,1220,3.200748178991489,30.09087640803773,33.29162458702922,True,PASS,1.0,507,80,587,0.7422767939860933,0.07568323001032695,0.8179600239964202,P-F-P
abc327_c,Number Place,medium,True,PASS,1.0,1019,222,1241,2.0484736129874364,0.08199800102738664,2.130471614014823,True,PASS,1.0,2301,489,2790,4.511037336022127,0.08804998395498842,4.599087319977116,True,PASS,1.0,1228,213,1441,1.9734299680567347,0.07635786500759423,2.049787833064329,P-P-P
abc327_d,Good Tuple Problem,medium,False,WRONG_ANSWER,0.5625,631,159,790,1.4619439779780805,0.2318424049881287,1.6937863829662092,False,WRONG_ANSWER,0.75,1685,547,2232,5.0111539049539715,0.21513391402550042,5.226287818979472,False,RUNTIME_ERROR,0.0625,849,334,1183,3.049359790980816,0.12260463199345395,3.17196442297427,F-F-F
abc327_e,Maximize Rating,hard,False,WRONG_ANSWER,0.0,610,810,1420,7.359816798008978,9.817931033030618,17.177747831039596,False,TIMEOUT,0.0,1518,524,2042,4.791740831977222,28.191390192019753,32.983131023996975,False,WRONG_ANSWER,0.0,897,318,1215,2.9126129429787397,3.6154195619747043,6.528032504953444,F-F-F
abc328_a,Not Too Hard,easy,True,PASS,1.0,438,71,509,0.6557673260103911,0.06777078501181677,0.7235381110222079,True,PASS,1.0,1154,288,1442,2.646695254021324,0.06845540803624317,2.7151506620575674,True,PASS,1.0,561,88,649,0.819055623956956,0.06734559003962204,0.886401213996578,P-P-P
abc328_b,11/11,easy,False,WRONG_ANSWER,0.06666666666666667,584,138,722,1.2730700169922784,0.08228880201932043,1.3553588190115988,False,WRONG_ANSWER,0.2,1436,323,1759,2.9710121559910476,0.0828551230370067,3.0538672790280543,True,PASS,1.0,791,141,932,1.3020782879902981,0.08080091001465917,1.3828791980049573,F-F-P
abc328_c,Consecutive,medium,False,TIMEOUT,0.07142857142857142,739,237,976,2.1728340730187483,20.54500962694874,22.71784369996749,False,RUNTIME_ERROR,0.0,1711,387,2098,3.559649302973412,0.3841733210138045,3.9438226239872165,False,RUNTIME_ERROR,0.07142857142857142,944,162,1106,1.5004476419999264,2.0343287870055065,3.534776429005433,F-F-F
abc328_d,Take ABC,hard,True,PASS,1.0,437,65,502,0.6026659070048481,11.664783057989553,12.2674489649944,False,TIMEOUT,0.9333333333333333,1145,237,1382,2.1887004940072075,9.229890166025143,11.41859066003235,True,PASS,1.0,661,90,751,0.8401076319860294,0.13617422402603552,0.976281856012065,P-F-P
abc328_e,Modulo MST,hard,False,RUNTIME_ERROR,0.0,1275,675,1950,6.198335212015081,0.08980644203256816,6.288141654047649,False,WRONG_ANSWER,0.6,2806,640,3446,5.937707455072086,0.14335262204986066,6.081060077121947,False,RUNTIME_ERROR,0.0,1537,380,1917,3.5298640630207956,0.07828662899555638,3.608150692016352,F-F-F
abc329_a,Spread,easy,True,PASS,1.0,265,38,303,0.3541017310344614,0.04530804499518126,0.39940977602964267,True,PASS,1.0,824,304,1128,2.7717406970332377,0.05514358601067215,2.82688428304391,True,PASS,1.0,387,29,416,0.27851088996976614,0.044899492990225554,0.3234103829599917,P-P-P
abc329_b,Next,easy,True,PASS,1.0,367,126,493,1.1462669859756716,0.07541034196037799,1.2216773279360496,True,PASS,1.0,1015,337,1352,3.0827791469637305,0.07585724600357935,3.15863639296731,True,PASS,1.0,534,91,625,0.8436846870463341,0.07655855896882713,0.9202432460151613,P-P-P
abc329_c,Count xxx,medium,False,WRONG_ANSWER,0.06666666666666667,380,154,534,1.4000142539734952,0.12850085401441902,1.5285151079879142,False,WRONG_ANSWER,0.06666666666666667,1035,342,1377,3.130550428002607,0.12023835501167923,3.2507887830142863,True,PASS,1.0,580,303,883,2.7668563579791225,0.15780258597806096,2.9246589439571835,F-F-P
abc329_d,Election Quick Report,medium,True,PASS,1.0,743,210,953,1.927616880973801,0.6546783859957941,2.582295266969595,False,RUNTIME_ERROR,0.0,1743,355,2098,3.2721660799579695,0.1212356379837729,3.3934017179417424,False,WRONG_ANSWER,0.13333333333333333,943,240,1183,2.206890117027797,0.6641920179827139,2.8710821350105107,P-F-F
abc329_e,Stamp,hard,False,WRONG_ANSWER,0.7333333333333333,450,202,652,1.8436231950181536,0.0792786719975993,1.922901867015753,False,WRONG_ANSWER,0.26666666666666666,1203,464,1667,4.240243131003808,0.07573521794984117,4.315978348953649,False,TIMEOUT,0.7333333333333333,708,281,989,2.567410609975923,10.100706641038414,12.668117251014337,F-F-F
abc329_f,Colored Ball,hard,False,TIMEOUT,0.7857142857142857,658,184,842,1.6910267290077172,17.922876978002023,19.61390370700974,False,RUNTIME_ERROR,0.0,1605,355,1960,3.269257540057879,0.8177499439916573,4.087007484049536,False,RUNTIME_ERROR,0.0,890,266,1156,2.4358443249948323,0.16081521700834855,2.596659542003181,F-F-F
abc330_a,Counting Passes,easy,True,PASS,1.0,453,66,519,0.6128217190271243,0.08046784199541435,0.6932895610225387,True,PASS,1.0,1187,317,1504,2.9107561089331284,0.07831459195585921,2.9890707008889876,True,PASS,1.0,574,66,640,0.619568573019933,0.07545242202468216,0.6950209950446151,P-P-P
abc330_b,Minimize Abs 1,easy,False,RUNTIME_ERROR,0.0,443,221,664,2.014559100032784,0.20904726098524407,2.223606361018028,False,TIMEOUT,0.0,1170,489,1659,4.475049378990661,5.450734255020507,9.925783634011168,True,PASS,1.0,632,127,759,1.1718170290114358,0.4702652170090005,1.6420822460204363,F-F-P
abc330_c,Minimize Abs 2,medium,False,TIMEOUT,0.4,296,164,460,1.4870402120286599,45.072465442004614,46.55950565403327,False,WRONG_ANSWER,0.13333333333333333,940,465,1405,4.233775913016871,0.07867815502686426,4.312454068043735,True,PASS,1.0,535,139,674,1.2772724549868144,1.2714426390011795,2.548715093987994,F-F-P
abc330_d,Counting Ls,medium,False,RUNTIME_ERROR,0.0,617,219,836,2.0039141310262494,1.0430983149562962,3.0470124459825456,False,WRONG_ANSWER,0.3333333333333333,1515,454,1969,4.163643347041216,1.4798745019943453,5.643517849035561,True,PASS,1.0,858,162,1020,1.4936965819797479,2.1442183409817517,3.6379149229614995,F-F-P
abc330_e,Mex and Update,hard,False,TIMEOUT,0.23076923076923078,715,204,919,1.8730086690047756,50.042817056993954,51.91582572599873,False,TIMEOUT,0.07692307692307693,1715,340,2055,3.141772545001004,5.413174135028385,8.554946680029389,False,TIMEOUT,0.15384615384615385,952,296,1248,2.7115052260342054,12.808279310993385,15.51978453702759,F-F-F
abc331_a,Tomorrow,easy,True,PASS,1.0,510,123,633,1.1302141250343993,0.0558311510249041,1.1860452760593034,True,PASS,1.0,1379,382,1761,3.5110403050202876,0.0580111620365642,3.569051467056852,True,PASS,1.0,666,129,795,1.1909489630488679,0.056254125956911594,1.2472030890057795,P-P-P
abc331_b,Buy One Carton of Milk,easy,False,WRONG_ANSWER,0.13333333333333333,355,223,578,2.0211163149797358,0.07712787901982665,2.0982441939995624,False,WRONG_ANSWER,0.2,1045,418,1463,3.8252591640339233,0.07755160197848454,3.902810766012408,False,WRONG_ANSWER,0.4,561,159,720,1.4615338880103081,0.07741092197829857,1.5389448099886067,F-F-F
abc331_c,Sum of Numbers Greater Than Me,medium,False,TIMEOUT,0.26666666666666666,712,139,851,1.2862785090110265,29.557805866003036,30.844084375014063,False,TIMEOUT,0.13333333333333333,1707,358,2065,3.3045072570093907,49.641690616030246,52.94619787303964,False,RUNTIME_ERROR,0.0,929,157,1086,1.4548485099803656,0.2854462140239775,1.7402947240043432,F-F-F
